source,scope,year,doi,method_auto,method_verified,method_basis,methods_mentioned,oa_rep,oa_max,kappa,sensor,res_m,region,validation,validation_evidence,validation_auto,oa_snippet,file,n_val,n_val_snippet,eligible,eligibility_reason,method_audit_note,multi_method,f1_scan,f1_verified,iou_scan,producers_acc_scan,users_acc_scan,f1_in_s8_subset,oa_unverified
wos,rice,2018,10.3390/rs10071003,Phenology/Threshold,,abstract,Transfer/Pre-trained|Phenology/Threshold,78.23,80.5,0.62,Landsat,500,Indonesia,random CV/split,,random CV/split,OA of 80.5%,10.3390_rs10071003,,,1,,,1,,,,,,,
wos,rice,2026,10.3390/plants15050715,Random Forest/SVM,,abstract,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,77.33,86,0.87,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of RF model range was 77.33%,10.3390_rs18111828,300,300 validation points,1,,,1,,,,,,,
wos,crop-classification,2022,10.3390/rs14102341,RNN/LSTM,,abstract,RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,76.36,98.9,,Sentinel-2,,China,random CV/split,,random CV/split,overall accuracy of 98.9%,10.3390_rs14102341,,,1,,,1,,,,,,,
wos,crop-classification,2026,10.1016/j.rse.2026.115234,Transfer/Pre-trained,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,76,92.14,,Sentinel-2,10,China,,Auto spatial label not confirmed on full-text re-read; demoted.,spatial/independent,overall accuracy exceeding 76%,10.1016_j.rse.2026.115234,1013,1013 validation samples,1,,,1,,,,,,,
wos,crop-classification,2023,10.3390/rs15081990,CNN/Deep Learning,,abstract,RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,76,76,,Sentinel-2,,China,ground/field reference,,ground/field reference,overall accuracy of 76%,10.3390_rs15081990,,,1,,,1,,,,,,,
wos,crop-classification,2025,10.1016/j.scib.2025.01.053,CNN/Deep Learning,,body,CNN/Deep Learning|Phenology/Threshold,74.6,74.6,,Sentinel-2,10,China,ground/field reference,,ground/field reference,overall accuracy ranged from 74.6%,10.1007_s10661-025-13656-9,,,1,,,1,,,,,,,
wos,rice,2015,10.1109/lgrs.2015.2388953,Phenology/Threshold,,abstract,Phenology/Threshold,72.51,72.51,,ENVISAT ASAR,,,,,,OA of 72.51%,10.1109_lgrs.2015.2388953,,,1,,,0,,,,,,,
wos,rice,2011,10.1080/01431161.2010.494639,Phenology/Threshold,,abstract,Phenology/Threshold,71.6,71.6,,Landsat,250,Vietnam,random CV/split,,random CV/split,overall accuracy of 71.6%,10.1080_01431161.2010.494639,,,1,,,0,,,53,,,,
wos,rice,2016,10.1109/jstars.2016.2586102,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,71,71,,Landsat,8,Vietnam,random CV/split,,random CV/split,overall accuracy was 71%,10.1109_jstars.2016.2586102,,,1,,,1,,,,82,,,
wos,rice,2025,10.1080/19475705.2025.2455487,,,none,,70,70,,ALOS/PALSAR,5,Indonesia,ground/field reference,,ground/field reference,overall accuracy of 70%,10.1080_19475705.2025.2455487,,,1,,,0,,,,,,,
wos,rice,2025,10.5194/essd-17-1781-2025,Phenology/Threshold,,abstract,Transfer/Pre-trained|Random Forest/SVM|Object-Based|Phenology/Threshold,69.76,69.76,,Sentinel-2,5,China,random CV/split,,random CV/split,overall accuracy (OA) ranges from 69.76 %,10.5194_essd-17-1781-2025,,,1,,,1,,,,,,,
wos,rice,2021,10.1080/10095020.2021.1984183,Phenology/Threshold,,abstract,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,68,76,0.49,Sentinel-2,10,Philippines,ground/field reference,,ground/field reference,overall accuracy was achieved at 68%,10.1080_10095020.2021.1984183,336,n = 336) and 30% validation,1,,,1,,,,,,,
wos,crop-classification,2020,10.1080/01431161.2020.1750730,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,66.56,77,0.31,Sentinel-2,2.5,India,ground/field reference,,ground/field reference,overall accuracy (54.65%,10.1080_01431161.2020.1750730,,,1,,,1,,,,,,,
